 8.287000e+0	5.089000e-20
 8.651000e+0	4.678000e-20
 8.924000e+0	4.181000e-20
 9.015000e+0	3.788000e-20
 9.137000e+0	3.324000e-20
 9.410000e+0	2.896000e-20
 9.653000e+0	2.553000e-20
 1.014000e+1	2.158000e-20
 1.056000e+1	1.867000e-20
 1.120000e+1	1.525000e-20
 1.184000e+1	1.234000e-20
 1.260000e+1	9.425000e-21
 1.348000e+1	7.368000e-21
 1.424000e+1	5.655000e-21
 1.506000e+1	5.311000e-21
 1.591000e+1	4.798000e-21
 1.663000e+1	4.798000e-21
 1.700000e+1	0.000000e+0
 1.000000e+2	0.000000e+0
 1.000000e+3	0.000000e+0
!-----------------------------
!
!EXCITATION
!CF3I -> CF3I(e1)
! 4.700000e+0
!SPECIES: e / CF3I
!PROCESS: E + CF3I -> E + CF3I(e1), Excitation
!PARAM.:  E = 4.7 eV, complete set
!COMMENT: Threshold 4.7 eV from L.G.Christophorou et al, s(u) like O2 new n8.
!UPDATED: 2017-01-18 17:50:58
!COLUMNS: Energy (eV) | Cross section (m2)
!-----------------------------
   &SRList
SR(4)%Reaction            =           0,102,0,4.7d0,
SR(4)%EnergySigma     = 
 4.700000e+0	0.000000e+0
 6.170000e+0	1.200000e-21
 6.680000e+0	2.800000e-21
 7.460000e+0	4.000000e-21
 1.151000e+1	5.000000e-21
 1.210000e+1	5.100000e-21
 1.257000e+1	5.000000e-21
 1.964000e+1	3.760000e-21
 2.082000e+1	3.560000e-21
 2.526000e+1	2.640000e-21
 2.589000e+1	2.560000e-21
 3.865000e+1	1.360000e-21
 4.564000e+1	8.400000e-22
 4.765000e+1	6.000000e-22
 1.400000e+2	4.000000e-23
 1.500000e+2	0.000000e+0
 3.000000e+2	0.000000e+0
!-----------------------------
!
!EXCITATION
!CF3I -> CF3I(e2)
! 7.200000e+0
!SPECIES: e / CF3I
!PROCESS: E + CF3I -> E + CF3I(e2), Excitation
!PARAM.:  E = 7.2 eV, complete set
!COMMENT: Threshold 7.2 eV from L.G.Christophorou et al, s(u) like O2 n2.
!UPDATED: 2017-01-18 17:50:58
!COLUMNS: Energy (eV) | Cross section (m2)
!-----------------------------
     &SRList
SR(5)%Reaction            =           0,102,0, 7.2d0,
SR(5)%EnergySigma     = 
 7.200000e+0	0.000000e+0
 9.400000e+0	3.200000e-21
 1.500000e+1	1.600000e-20
 3.000000e+1	1.920000e-20
 5.000000e+1	1.872000e-20
 1.000000e+2	1.504000e-20
 1.000000e+3	4.000000e-21
 1.100000e+3	0.000000e+0
!-----------------------------
!
!EXCITATION
!CF3I -> CF3I(e3)
! 8.100000e+0
!SPECIES: e / CF3I
!PROCESS: E + CF3I -> E + CF3I(e3), Excitation
!PARAM.:  E = 8.1 eV, complete set
!COMMENT: Threshold 8.1 eV from L.G.Christophorou et al, s(u) like O2 n2.
!UPDATED: 2017-01-18 17:50:58
!COLUMNS: Energy (eV) | Cross section (m2)
!-----------------------------
   &SRList
SR(6)%Reaction            =           0,102,0, 8.1d0,
SR(6)%EnergySigma     = 
 8.100000e+0	0.000000e+0
 1.040000e+1	5.200000e-21
 1.600000e+1	2.600000e-20
 3.100000e+1	3.120000e-20
 5.100000e+1	3.042000e-20
 1.010000e+2	2.444000e-20
 1.000000e+3	6.500000e-21
 1.100000e+3	0.000000e+0
!-----------------------------
!
!EXCITATION
!CF3I -> CF3I(e4)
! 9.000000e+0
!SPECIES: e / CF3I
!PROCESS: E + CF3I -> E + CF3I(e4), Excitation
!PARAM.:  E = 9 eV, complete set
!COMMENT: Threshold 9.0 eV from L.G.Christophorou et al, s(u) like O2 n2.
!UPDATED: 2017-01-18 17:50:58
!COLUMNS: Energy (eV) | Cross section (m2)
!-----------------------------
  &SRList
SR(7)%Reaction            =           0,102,0, 9d0,
SR(7)%EnergySigma     = 
 9.000000e+0	0.000000e+0
 1.140000e+1	3.600000e-21
 1.700000e+1	1.800000e-20
 3.200000e+1	2.160000e-20
 5.200000e+1	2.106000e-20
 1.020000e+2	1.692000e-20
 1.000000e+3	4.500000e-21
 1.100000e+3	0.000000e+0
!-----------------------------
!
!EXCITATION
!CF3I -> CF3I(e5)
! 9.800000e+0
!SPECIES: e / CF3I
!PROCESS: E + CF3I -> E + CF3I(e5), Excitation
!PARAM.:  E = 9.8 eV, complete set
!COMMENT: Threshold 9.8 eV from L.G.Christophorou et al, s(u) like O2 n2.
!UPDATED: 2017-01-18 17:50:58
!COLUMNS: Energy (eV) | Cross section (m2)
!-----------------------------
   &SRList
SR(8)%Reaction            =           0,102,0,9.8d0,
SR(8)%EnergySigma     = 
 9.800000e+0	0.000000e+0
 1.220000e+1	4.800000e-21
 1.780000e+1	2.400000e-20
 3.280000e+1	2.880000e-20
 5.280000e+1	2.808000e-20
 1.028000e+2	2.256000e-20
 1.000000e+3	6.000000e-21
 1.100000e+3	0.000000e+0
!-----------------------------
!
!IONIZATION
!CF3I -> CF3I(+)
! 1.023000e+1
!SPECIES: e / CF3I
!PROCESS: E + CF3I -> E + E + CF3I(+), Ionization
!PARAM.:  E = 10.23 eV, complete set
!COMMENT: L.G.Christophorou and J.K.Olthoff, J.Phys.Chem.Ref.Data 29,553,2000.
!UPDATED: 2017-01-18 17:50:58
!COLUMNS: Energy (eV) | Cross section (m2)
!-----------------------------
  &SRList
SR(9)%Reaction            =           0,103,4,10.23d0,
SR(9)%EnergySigma     = 
 1.023000e+1	0.000000e+0
 1.200000e+1	1.452000e-21
 1.400000e+1	5.220000e-21
 1.600000e+1	1.224000e-20
 1.800000e+1	2.196000e-20
 2.000000e+1	2.832000e-20
 2.200000e+1	2.952000e-20
 2.400000e+1	3.096000e-20
 2.600000e+1	3.264000e-20
 2.800000e+1	3.408000e-20
 3.000000e+1	3.468000e-20
 3.200000e+1	3.528000e-20
 3.400000e+1	3.552000e-20
 3.600000e+1	3.660000e-20
 3.800000e+1	3.744000e-20
 4.000000e+1	3.756000e-20
 4.500000e+1	3.756000e-20
