 4.000000e+1	0.000000e+0
 1.000000e+2	0.000000e+0
!-----------------------------
!
!EXCITATION
!O2 -> O + O
! 5.580000e+0
!SPECIES: e / O2
!PROCESS: E + O2 -> E + O + O, Excitation
!PARAM.:  E = 5.58 eV, complete set
!COMMENT: Klopovskii K S and Rakhimova T V 1994, Privat communication. This cross section
!COMMENT: corresponding dissociative excitation of the c1, C3 and A3 electronic states of O2.
!UPDATED: 2010-11-03 07:38:42
!COLUMNS: Energy (eV) | Cross section (m2)
!-----------------------------
        
SR(7)%Reaction            =           0,102,0,5.58d0,
SR(7)%EnergySigma     =
 5.580000e+0	0.000000e+0
 6.170000e+0	6.000000e-23
 6.680000e+0	1.400000e-22
 7.460000e+0	3.000000e-22
 1.150000e+1	1.580000e-21
 1.210000e+1	1.630000e-21
 1.260000e+1	1.600000e-21
 1.960000e+1	9.400000e-22
 2.080000e+1	8.900000e-22
 2.530000e+1	6.600000e-22
 2.590000e+1	6.400000e-22
 3.870000e+1	3.400000e-22
 4.560000e+1	2.100000e-22
 4.770000e+1	1.500000e-22
 1.000000e+2	0.000000e+0
!-----------------------------
!
!EXCITATION
!O2 -> O + O(1D)
! 8.400000e+0
!SPECIES: e / O2
!PROCESS: E + O2 -> E + O + O(1D), Excitation
!PARAM.:  E = 8.4 eV, complete set
!COMMENT: Eliasson B, Kogelschatz U 1986 Basic data for modelling of electrical discharge in gases:
!COMMENT: Oxygen. Report KLR-86-11C. Report Brown Boveri Forschungszentrum CH-5405 Baden.
!UPDATED: 2010-11-03 07:41:14
!COLUMNS: Energy (eV) | Cross section (m2)
!-----------------------------
      
SR(8)%Reaction            =           0,102,0,8.4d0,
SR(8)%EnergySigma     =
 8.400000e+0	0.000000e+0
 9.400000e+0	1.000000e-20
 3.000000e+1	1.200000e-20
 5.000000e+1	1.170000e-20
 1.000000e+2	9.400000e-21
 1.000000e+3	0.000000e+0
 1.100000e+3	0.000000e+0
!-----------------------------
!
!IONIZATION
!O2 -> O2^+
! 1.210000e+1
!SPECIES: e / O2
!PROCESS: E + O2 -> E + E + O2+, Ionization
!PARAM.:  E = 12.1 eV, complete set
!COMMENT: Eliasson B, Kogelschatz U 1986 Basic data for modelling of electrical discharge in gases:
!COMMENT: Oxygen. Report KLR-86-11C. Report Brown Boveri Forschungszentrum CH-5405 Baden.
!UPDATED: 2010-11-03 07:46:25
!COLUMNS: Energy (eV) | Cross section (m2)
!-----------------------------
      
SR(9)%Reaction            =           0,103,2,12.1d0,
SR(9)%EnergySigma     =
 1.210000e+1	0.000000e+0
 1.300000e+1	2.500000e-22
 1.800000e+1	2.500000e-21
 2.800000e+1	1.020000e-20
 3.800000e+1	1.780000e-20
 4.800000e+1	2.070000e-20
 5.800000e+1	2.410000e-20
 6.800000e+1	2.610000e-20
 7.800000e+1	2.810000e-20
 8.800000e+1	2.840000e-20
 1.000000e+2	2.900000e-20
 1.000000e+3	6.000000e-21
!-----------------------------
!
!IONIZATION
!O2 -> O + O^+
! 1.950000e+1
!SPECIES: e / O2
!PROCESS: E + O2 -> E + E + O + O+, Ionization
!PARAM.:  E = 19.5 eV, complete set
!COMMENT: Eliasson B, Kogelschatz U 1986 Basic data for modelling of electrical discharge in gases:
!COMMENT: Oxygen. Report KLR-86-11C. Report Brown Boveri Forschungszentrum CH-5405 Baden.
!UPDATED: 2010-11-03 07:50:31
!COLUMNS: Energy (eV) | Cross section (m2)
!-----------------------------
        
